trade_id,client_id,instrument,side,quantity,price,timestamp,order_type,venue,pnl
TRD000689,PINNACLE_WEALTH_064,SPX,SELL,2005733,5191.34841,2025-10-02T17:14:32.524548,MARKET,EBS,2122
TRD000690,NOVA_MACRO_045,GBPUSD,BUY,1670643,1.24252,2025-10-02T17:31:32.524548,LIMIT,LMAX,1822
TRD000691,PHOENIX_CAPITAL_031,GBPUSD,BUY,3594942,1.24198,2025-10-02T17:51:32.524548,MARKET,LMAX,-3758
TRD000692,ECLIPSE_PARTNERS_092,AUDUSD,BUY,4635414,0.70132,2025-10-02T18:01:32.524548,LIMIT,Hotspot,6340
TRD000693,NEXUS_CAPITAL_017,USDJPY,SELL,3815941,145.54225,2025-10-02T18:17:32.524548,MARKET,LMAX,-4707
TRD000694,ROCKFORD_TRUST_088,EURUSD,BUY,1760187,1.07837,2025-10-02T18:59:32.524548,LIMIT,EBS,1196
TRD000695,ACME_FX_023,GBPUSD,SELL,2843115,1.24202,2025-10-02T19:05:32.524548,LIMIT,LMAX,5137
TRD000696,QUANTUM_FINANCE_015,AUDUSD,BUY,1043457,0.70151,2025-10-02T19:28:32.524548,MARKET,EBS,1781
TRD000697,ROCKFORD_TRUST_088,GBPUSD,SELL,1037323,1.24223,2025-10-02T19:44:32.524548,LIMIT,EBS,1685
TRD000698,SENTINEL_ASSETS_067,GBPUSD,SELL,1357346,1.24239,2025-10-02T19:45:32.524548,MARKET,EBS,1424
TRD000699,OLYMPUS_VENTURES_024,SPX,BUY,1864900,5191.46772,2025-10-02T19:50:32.524548,LIMIT,Currenex,-1976
TRD000700,QUANTUM_FINANCE_015,GBPUSD,SELL,961580,1.24241,2025-10-03T08:51:32.524548,MARKET,Hotspot,1708
TRD000701,OLYMPUS_VENTURES_024,GBPUSD,BUY,1559949,1.24245,2025-10-03T08:57:32.524548,LIMIT,Hotspot,3032
TRD000702,VANGUARD_MARKETS_078,GBPUSD,BUY,3377488,1.24225,2025-10-03T10:39:32.524548,MARKET,Hotspot,-2631
TRD000703,APEX_TRADING_089,USDCHF,BUY,5745019,0.83537,2025-10-03T11:04:32.524548,MARKET,EBS,7598
TRD000704,MERIDIAN_FUND_052,USDJPY,SELL,3752430,145.52518,2025-10-03T11:35:32.524548,LIMIT,EBS,-3577
TRD000705,APEX_TRADING_089,AUDUSD,SELL,4973267,0.70136,2025-10-03T11:39:32.524548,LIMIT,LMAX,7651
TRD000706,ROCKFORD_TRUST_088,USDJPY,SELL,1544622,145.57431,2025-10-03T11:58:32.524548,LIMIT,Hotspot,1777
TRD000707,HORIZON_GLOBAL_056,EURUSD,BUY,3864494,1.07807,2025-10-03T12:05:32.524548,LIMIT,LMAX,-3229
TRD000708,ATLAS_BOND_012,USDCHF,BUY,4047298,0.83525,2025-10-03T12:13:32.524548,LIMIT,EBS,-5256
TRD000709,CORNERSTONE_INV_033,AUDUSD,BUY,4308945,0.70158,2025-10-03T13:17:32.524548,LIMIT,EBS,-3071
TRD000710,ATLAS_BOND_012,EURUSD,BUY,6355600,1.07822,2025-10-03T16:27:32.524548,MARKET,Currenex,-8049
TRD000711,ROCKFORD_TRUST_088,USDJPY,BUY,1927358,145.53875,2025-10-03T16:35:32.524548,LIMIT,Hotspot,3191
TRD000712,QUANTUM_FINANCE_015,USDCHF,SELL,1202331,0.83527,2025-10-03T17:12:32.524548,LIMIT,Hotspot,-586
TRD000713,PINNACLE_WEALTH_064,EURUSD,SELL,2236613,1.07861,2025-10-03T17:20:32.524548,LIMIT,EBS,-1985
TRD000714,ATLAS_BOND_012,USDCHF,BUY,4157363,0.83535,2025-10-03T18:00:32.524548,LIMIT,Currenex,-5869
TRD000715,ATLAS_BOND_012,AUDUSD,SELL,3335815,0.70135,2025-10-03T18:16:32.524548,LIMIT,LMAX,2871
TRD000716,ATLAS_BOND_012,EURUSD,SELL,6331914,1.07853,2025-10-03T18:27:32.524548,MARKET,Currenex,8630
TRD000717,STERLING_FX_041,USDCHF,BUY,2135251,0.83513,2025-10-03T18:31:32.524548,MARKET,Currenex,3645
TRD000718,VANGUARD_MARKETS_078,GBPUSD,BUY,3878845,1.24236,2025-10-03T19:28:32.524548,LIMIT,EBS,2286
TRD000719,PHOENIX_CAPITAL_031,EURUSD,BUY,4789368,1.07821,2025-10-03T19:42:32.524548,LIMIT,Hotspot,2798
TRD000720,ATLAS_BOND_012,AUDUSD,SELL,4993429,0.70122,2025-10-04T08:02:32.524548,MARKET,Hotspot,-6103
TRD000721,APEX_TRADING_089,GBPUSD,BUY,4239710,1.24222,2025-10-04T08:16:32.524548,LIMIT,LMAX,-5360
TRD000722,QUANTUM_FINANCE_015,GBPUSD,SELL,1876354,1.24232,2025-10-04T08:20:32.524548,MARKET,Currenex,-1014
TRD000723,ACME_FX_023,GBPUSD,SELL,5898257,1.24207,2025-10-04T09:17:32.524548,LIMIT,Hotspot,9253
TRD000724,SUMMIT_ADVISORS_051,GBPUSD,SELL,4745915,1.24215,2025-10-04T09:30:32.524548,LIMIT,EBS,2652
TRD000725,NEXUS_CAPITAL_017,GBPUSD,SELL,2423625,1.24236,2025-10-04T10:37:32.524548,LIMIT,Currenex,-1440
TRD000726,SUMMIT_ADVISORS_051,GBPUSD,SELL,3653612,1.24205,2025-10-04T10:51:32.524548,LIMIT,Hotspot,5100
TRD000727,MERIDIAN_FUND_052,AUDUSD,SELL,4909224,0.70141,2025-10-04T11:41:32.524548,LIMIT,LMAX,-6199
TRD000728,APEX_TRADING_089,GBPUSD,BUY,5773085,1.24241,2025-10-04T12:13:32.524548,MARKET,EBS,-3082
TRD000729,STERLING_FX_041,EURUSD,BUY,2266128,1.07843,2025-10-04T12:28:32.524548,LIMIT,EBS,-1435
TRD000730,ZEUS_COMM_019,GOLD,SELL,1502247,1837.60996,2025-10-04T13:57:32.524548,LIMIT,EBS,2982
TRD000731,ATLAS_BOND_012,EURUSD,BUY,3140552,1.07839,2025-10-04T14:49:32.524548,MARKET,EBS,3098
TRD000732,QUANTUM_FINANCE_015,GBPUSD,SELL,1795642,1.24187,2025-10-04T15:51:32.524548,MARKET,LMAX,3051
TRD000733,OLYMPUS_VENTURES_024,GBPUSD,BUY,1580963,1.24197,2025-10-04T16:18:32.524548,LIMIT,Hotspot,-651
TRD000734,ECLIPSE_PARTNERS_092,AUDUSD,BUY,4561100,0.70137,2025-10-04T16:19:32.524548,LIMIT,Hotspot,3490
TRD000735,STERLING_FX_041,USDJPY,BUY,1100654,145.59571,2025-10-04T17:33:32.524548,LIMIT,LMAX,1465
TRD000736,NEXUS_CAPITAL_017,USDJPY,SELL,2837588,145.60843,2025-10-04T18:27:32.524548,LIMIT,Currenex,-3182
TRD000737,ECLIPSE_PARTNERS_092,AUDUSD,SELL,3679317,0.70137,2025-10-05T09:19:32.524548,MARKET,Hotspot,-2601
TRD000738,NOVA_MACRO_045,GBPUSD,BUY,2960279,1.24247,2025-10-05T09:38:32.524548,MARKET,Hotspot,3963
TRD000739,ECLIPSE_PARTNERS_092,AUDUSD,BUY,4460722,0.70133,2025-10-05T10:03:32.524548,MARKET,Currenex,5902
TRD000740,NOVA_MACRO_045,USDCHF,BUY,1838537,0.83495,2025-10-05T11:38:32.524548,MARKET,Currenex,1014
TRD000741,ATLAS_BOND_012,AUDUSD,SELL,3911998,0.70148,2025-10-05T12:05:32.524548,LIMIT,Currenex,-1178
TRD000742,ROCKFORD_TRUST_088,USDJPY,SELL,1867609,145.53671,2025-10-05T13:22:32.524548,LIMIT,LMAX,2345
TRD000743,SENTINEL_ASSETS_067,USDCHF,BUY,964854,0.8349,2025-10-05T14:02:32.524548,LIMIT,LMAX,-414
TRD000744,TITAN_EQ_008,USDCHF,SELL,1645153,0.83514,2025-10-05T15:07:32.524548,LIMIT,Hotspot,1227
TRD000745,OLYMPUS_VENTURES_024,EURUSD,SELL,1921931,1.07799,2025-10-05T15:28:32.524548,LIMIT,EBS,-1442
TRD000746,ATLAS_BOND_012,EURUSD,SELL,3218470,1.07856,2025-10-05T15:40:32.524548,MARKET,LMAX,-3601
TRD000747,ATLAS_BOND_012,AUDUSD,BUY,6123050,0.70129,2025-10-05T15:53:32.524548,LIMIT,Hotspot,9304
TRD000748,MERIDIAN_FUND_052,AUDUSD,SELL,3827739,0.70144,2025-10-05T16:39:32.524548,MARKET,LMAX,-1399
TRD000749,MERIDIAN_FUND_052,EURUSD,SELL,4552974,1.07803,2025-10-05T17:05:32.524548,MARKET,EBS,-1738
TRD000750,SENTINEL_ASSETS_067,EURUSD,BUY,1435345,1.0783,2025-10-05T18:14:32.524548,MARKET,Hotspot,2530
TRD000751,NOVA_MACRO_045,USDCHF,SELL,1784701,0.83495,2025-10-05T18:30:32.524548,LIMIT,LMAX,-1295
TRD000752,STERLING_FX_041,USDJPY,BUY,2553840,145.58128,2025-10-05T18:32:32.524548,LIMIT,LMAX,4685
TRD000753,ROCKFORD_TRUST_088,EURUSD,BUY,1040356,1.07829,2025-10-05T18:38:32.524548,MARKET,Hotspot,534
TRD000754,NOVA_MACRO_045,USDCHF,BUY,2880945,0.83523,2025-10-05T19:19:32.524548,LIMIT,Currenex,-1164
TRD000755,NEXUS_CAPITAL_017,AUDUSD,BUY,3182558,0.70144,2025-10-05T19:23:32.524548,MARKET,LMAX,2397
TRD000756,HORIZON_GLOBAL_056,GBPUSD,SELL,1814749,1.24231,2025-10-06T08:07:32.524548,LIMIT,Hotspot,1040
TRD000757,ATLAS_BOND_012,AUDUSD,BUY,5927081,0.70149,2025-10-06T09:25:32.524548,MARKET,Currenex,3883
TRD000758,ACME_FX_023,EURUSD,SELL,3303991,1.07826,2025-10-06T09:56:32.524548,MARKET,Hotspot,1796
TRD000759,OLYMPUS_VENTURES_024,EURUSD,BUY,2404865,1.07829,2025-10-06T09:59:32.524548,LIMIT,Currenex,3469
TRD000760,ACME_FX_023,GBPUSD,SELL,5645385,1.24246,2025-10-06T10:37:32.524548,LIMIT,Currenex,4858
TRD000761,ACME_FX_023,USDJPY,BUY,6372979,145.59143,2025-10-06T11:53:32.524548,MARKET,Hotspot,5166
TRD000762,VANGUARD_MARKETS_078,GBPUSD,SELL,4371145,1.24214,2025-10-06T12:40:32.524548,LIMIT,Currenex,-4717
TRD000763,PINNACLE_WEALTH_064,SPX,SELL,2984705,5191.62588,2025-10-06T13:55:32.524548,MARKET,EBS,-2525
TRD000764,CORNERSTONE_INV_033,AUDUSD,SELL,2165442,0.70156,2025-10-06T15:03:32.524548,LIMIT,Hotspot,-2151
TRD000765,NEXUS_CAPITAL_017,GBPUSD,SELL,2030151,1.24153,2025-10-06T16:45:32.524548,LIMIT,LMAX,-2842
TRD000766,ATLAS_BOND_012,USDCHF,SELL,4635133,0.83535,2025-10-06T17:09:32.524548,MARKET,Hotspot,8049
TRD000767,QUANTUM_FINANCE_015,AUDUSD,BUY,2411271,0.70165,2025-10-06T17:27:32.524548,MARKET,Hotspot,1782
TRD000768,OLYMPUS_VENTURES_024,SPX,BUY,2047107,5189.76534,2025-10-06T18:01:32.524548,MARKET,EBS,3835
TRD000769,HORIZON_GLOBAL_056,USDJPY,BUY,2103013,145.59026,2025-10-06T18:03:32.524548,MARKET,LMAX,-1545
TRD000770,ACME_FX_023,EURUSD,BUY,2629689,1.07816,2025-10-06T18:05:32.524548,LIMIT,Currenex,4065
TRD000771,OLYMPUS_VENTURES_024,GBPUSD,BUY,2375129,1.2417,2025-10-06T18:22:32.524548,LIMIT,Hotspot,-3517
TRD000772,APEX_TRADING_089,AUDUSD,BUY,2991741,0.70145,2025-10-06T18:23:32.524548,MARKET,Currenex,1796
TRD000773,APEX_TRADING_089,AUDUSD,SELL,2430798,0.70146,2025-10-06T18:50:32.524548,MARKET,Currenex,3517
TRD000774,ZEUS_COMM_019,AUDUSD,SELL,2332202,0.7015,2025-10-06T19:15:32.524548,MARKET,EBS,3031
TRD000775,SENTINEL_ASSETS_067,EURUSD,BUY,1920237,1.07849,2025-10-06T19:34:32.524548,LIMIT,Currenex,-969
TRD000776,STERLING_FX_041,USDJPY,BUY,1352719,145.61241,2025-10-06T19:50:32.524548,LIMIT,EBS,1620
TRD000777,CORNERSTONE_INV_033,USDCHF,BUY,2316250,0.8352,2025-10-06T19:56:32.524548,MARKET,Currenex,-2994
TRD000778,SUMMIT_ADVISORS_051,EURUSD,SELL,3137275,1.07816,2025-10-07T08:20:32.524548,LIMIT,EBS,5894
TRD000779,ZEUS_COMM_019,GOLD,BUY,2380688,1837.83624,2025-10-07T08:41:32.524548,MARKET,Hotspot,2518
TRD000780,MERIDIAN_FUND_052,AUDUSD,SELL,3663778,0.70162,2025-10-07T08:44:32.524548,LIMIT,Hotspot,5963
TRD000781,ECLIPSE_PARTNERS_092,USDJPY,SELL,3967014,145.5517,2025-10-07T09:16:32.524548,MARKET,EBS,-1433
TRD000782,PINNACLE_WEALTH_064,GBPUSD,BUY,2245815,1.24215,2025-10-07T10:01:32.524548,LIMIT,LMAX,-1558
TRD000783,ACME_FX_023,EURUSD,SELL,4580434,1.07834,2025-10-07T10:04:32.524548,LIMIT,Currenex,4173
TRD000784,ACME_FX_023,USDJPY,SELL,2324845,145.51127,2025-10-07T10:50:32.524548,MARKET,EBS,-2894
TRD000785,APEX_TRADING_089,USDCHF,SELL,5849653,0.83505,2025-10-07T11:51:32.524548,MARKET,LMAX,-7756
TRD000786,NEXUS_CAPITAL_017,AUDUSD,SELL,2523531,0.70135,2025-10-07T11:53:32.524548,LIMIT,EBS,4403
TRD000787,ECLIPSE_PARTNERS_092,USDJPY,BUY,3425372,145.59651,2025-10-07T14:14:32.524548,MARKET,EBS,-4615
TRD000788,APEX_TRADING_089,USDCHF,SELL,4314935,0.83522,2025-10-07T15:09:32.524548,LIMIT,LMAX,4262
TRD000789,APEX_TRADING_089,USDCHF,SELL,4434474,0.83515,2025-10-07T15:15:32.524548,LIMIT,EBS,-1890
TRD000790,ACME_FX_023,GBPUSD,SELL,6066057,1.24241,2025-10-07T16:08:32.524548,MARKET,EBS,6530
TRD000791,QUANTUM_FINANCE_015,AUDUSD,SELL,950330,0.70139,2025-10-07T17:18:32.524548,LIMIT,EBS,-774
TRD000792,SUMMIT_ADVISORS_051,AUDUSD,SELL,4224700,0.70147,2025-10-07T17:25:32.524548,MARKET,EBS,7958
TRD000793,MERIDIAN_FUND_052,AUDUSD,BUY,3886122,0.70157,2025-10-07T17:38:32.524548,MARKET,Currenex,-5792
TRD000794,PINNACLE_WEALTH_064,EURUSD,BUY,2074641,1.07811,2025-10-07T18:26:32.524548,MARKET,EBS,3531
TRD000795,OLYMPUS_VENTURES_024,EURUSD,SELL,1810169,1.07799,2025-10-07T18:33:32.524548,MARKET,EBS,-883
TRD000796,OLYMPUS_VENTURES_024,SPX,BUY,2564523,5190.73087,2025-10-07T19:02:32.524548,LIMIT,Currenex,4421
TRD000797,NEXUS_CAPITAL_017,GBPUSD,BUY,2050264,1.24199,2025-10-07T19:07:32.524548,LIMIT,LMAX,-2508
TRD000798,ROCKFORD_TRUST_088,GBPUSD,SELL,1007271,1.2422,2025-10-07T19:23:32.524548,LIMIT,Currenex,993
TRD000799,PINNACLE_WEALTH_064,EURUSD,SELL,3576518,1.07905,2025-10-07T19:26:32.524548,LIMIT,Currenex,1975
TRD000800,QUANTUM_FINANCE_015,GBPUSD,SELL,1712666,1.24211,2025-10-08T09:00:32.524548,LIMIT,Currenex,2831
TRD000801,ROCKFORD_TRUST_088,USDJPY,BUY,1032310,145.57897,2025-10-08T09:36:32.524548,MARKET,Currenex,-392
TRD000802,MERIDIAN_FUND_052,AUDUSD,SELL,4722528,0.70161,2025-10-08T10:23:32.524548,MARKET,LMAX,4277
TRD000803,ZEUS_COMM_019,AUDUSD,SELL,3806232,0.7015,2025-10-08T10:46:32.524548,LIMIT,EBS,6990
TRD000804,NOVA_MACRO_045,AUDUSD,SELL,2337260,0.70139,2025-10-08T11:00:32.524548,MARKET,Hotspot,-1247
TRD000805,STERLING_FX_041,AUDUSD,BUY,821872,0.70142,2025-10-08T11:52:32.524548,LIMIT,LMAX,-330
TRD000806,ACME_FX_023,USDJPY,SELL,6498103,145.50825,2025-10-08T13:41:32.524548,MARKET,LMAX,9649
TRD000807,HORIZON_GLOBAL_056,USDJPY,BUY,3833921,145.54344,2025-10-08T13:48:32.524548,LIMIT,LMAX,-1570
TRD000808,ROCKFORD_TRUST_088,EURUSD,BUY,1913508,1.07798,2025-10-08T13:54:32.524548,LIMIT,Hotspot,2384
TRD000809,ACME_FX_023,USDJPY,SELL,2021518,145.58018,2025-10-08T14:21:32.524548,LIMIT,Currenex,1167
TRD000810,SUMMIT_ADVISORS_051,EURUSD,SELL,3821787,1.0786,2025-10-08T14:34:32.524548,MARKET,LMAX,3356
TRD000811,HORIZON_GLOBAL_056,EURUSD,BUY,3471186,1.07835,2025-10-08T15:02:32.524548,MARKET,Hotspot,5088
TRD000812,ATLAS_BOND_012,AUDUSD,BUY,5415469,0.70128,2025-10-08T15:11:32.524548,MARKET,Hotspot,-5341
TRD000813,NEXUS_CAPITAL_017,USDJPY,BUY,3477196,145.56186,2025-10-08T15:12:32.524548,LIMIT,LMAX,5764
TRD000814,NEXUS_CAPITAL_017,USDJPY,SELL,2709967,145.57277,2025-10-08T15:28:32.524548,LIMIT,LMAX,-2266
TRD000815,PINNACLE_WEALTH_064,EURUSD,SELL,3912245,1.07831,2025-10-08T15:54:32.524548,LIMIT,Hotspot,2250
TRD000816,APEX_TRADING_089,USDCHF,BUY,4496571,0.83541,2025-10-08T16:19:32.524548,MARKET,Currenex,-2451
TRD000817,SENTINEL_ASSETS_067,GBPUSD,SELL,1032848,1.24237,2025-10-08T16:23:32.524548,MARKET,Hotspot,1835
TRD000818,PINNACLE_WEALTH_064,SPX,BUY,6383567,5190.52266,2025-10-08T16:29:32.524548,MARKET,Currenex,-9571
TRD000819,ACME_FX_023,GBPUSD,SELL,6333783,1.24235,2025-10-08T17:44:32.524548,MARKET,EBS,-8755
TRD000820,PINNACLE_WEALTH_064,EURUSD,SELL,4094444,1.07854,2025-10-08T18:08:32.524548,LIMIT,EBS,7194
TRD000821,ROCKFORD_TRUST_088,EURUSD,SELL,996047,1.07839,2025-10-08T18:37:32.524548,MARKET,LMAX,1573
TRD000822,TITAN_EQ_008,USDCHF,SELL,923776,0.83518,2025-10-08T19:09:32.524548,MARKET,LMAX,1041
TRD000823,NEXUS_CAPITAL_017,USDJPY,SELL,1831631,145.61409,2025-10-08T19:42:32.524548,MARKET,LMAX,-734
TRD000824,MERIDIAN_FUND_052,EURUSD,BUY,4586082,1.07813,2025-10-08T19:49:32.524548,LIMIT,Hotspot,-6638
TRD000825,ATLAS_BOND_012,AUDUSD,BUY,4279757,0.70162,2025-10-09T08:21:32.524548,MARKET,Hotspot,8287
TRD000826,SENTINEL_ASSETS_067,GBPUSD,SELL,1161277,1.24247,2025-10-09T08:34:32.524548,MARKET,Currenex,-1513
TRD000827,OLYMPUS_VENTURES_024,GBPUSD,BUY,1808556,1.242,2025-10-09T09:00:32.524548,MARKET,Hotspot,2435
TRD000828,TITAN_EQ_008,AUDUSD,BUY,1521888,0.70138,2025-10-09T10:04:32.524548,MARKET,Currenex,-1134
TRD000829,VANGUARD_MARKETS_078,GBPUSD,BUY,3888840,1.24272,2025-10-09T10:51:32.524548,LIMIT,EBS,-1547
TRD000830,PHOENIX_CAPITAL_031,SPX,SELL,5521751,5191.76088,2025-10-09T11:19:32.524548,LIMIT,LMAX,-4489
TRD000831,MERIDIAN_FUND_052,AUDUSD,SELL,3843112,0.7015,2025-10-09T12:03:32.524548,MARKET,LMAX,-1760
TRD000832,MERIDIAN_FUND_052,USDJPY,SELL,3268850,145.56582,2025-10-09T13:03:32.524548,LIMIT,LMAX,-3513
TRD000833,STERLING_FX_041,AUDUSD,SELL,1414379,0.70148,2025-10-09T13:08:32.524548,LIMIT,Currenex,-623
TRD000834,ATLAS_BOND_012,AUDUSD,BUY,6249513,0.70144,2025-10-09T13:20:32.524548,MARKET,Currenex,-7103
TRD000835,PHOENIX_CAPITAL_031,EURUSD,BUY,3359442,1.07804,2025-10-09T14:32:32.524548,MARKET,Hotspot,-2503
TRD000836,ACME_FX_023,USDJPY,BUY,6082495,145.56005,2025-10-09T14:44:32.524548,LIMIT,EBS,8886
TRD000837,ECLIPSE_PARTNERS_092,EURUSD,BUY,4785610,1.07849,2025-10-09T15:05:32.524548,LIMIT,EBS,-6936
TRD000838,ECLIPSE_PARTNERS_092,AUDUSD,BUY,4927351,0.70145,2025-10-09T15:10:32.524548,MARKET,Currenex,6791
TRD000839,ZEUS_COMM_019,AUDUSD,SELL,2275275,0.70124,2025-10-09T15:17:32.524548,LIMIT,Hotspot,3772
TRD000840,ECLIPSE_PARTNERS_092,USDJPY,SELL,4112022,145.56236,2025-10-09T15:24:32.524548,MARKET,LMAX,-2039
TRD000841,ATLAS_BOND_012,AUDUSD,BUY,4266015,0.70154,2025-10-09T17:01:32.524548,MARKET,EBS,7202
TRD000842,ROCKFORD_TRUST_088,GBPUSD,SELL,806446,1.24267,2025-10-09T17:07:32.524548,MARKET,Currenex,-426
TRD000843,PHOENIX_CAPITAL_031,EURUSD,BUY,4587209,1.07845,2025-10-09T18:43:32.524548,LIMIT,LMAX,2399
TRD000844,PINNACLE_WEALTH_064,GBPUSD,BUY,2622438,1.24211,2025-10-10T08:20:32.524548,LIMIT,EBS,3957
TRD000845,NOVA_MACRO_045,USDCHF,SELL,1662708,0.83514,2025-10-10T09:34:32.524548,MARKET,Hotspot,-2028
TRD000846,ECLIPSE_PARTNERS_092,EURUSD,SELL,4311686,1.07809,2025-10-10T11:00:32.524548,MARKET,Currenex,-4317
TRD000847,ACME_FX_023,USDJPY,SELL,5095567,145.60702,2025-10-10T11:25:32.524548,LIMIT,Currenex,7600
TRD000848,HORIZON_GLOBAL_056,USDJPY,SELL,3125855,145.50554,2025-10-10T13:39:32.524548,MARKET,EBS,4279
TRD000849,PHOENIX_CAPITAL_031,GBPUSD,SELL,3108636,1.24208,2025-10-10T13:47:32.524548,LIMIT,Hotspot,-1187
TRD000850,SUMMIT_ADVISORS_051,GBPUSD,BUY,3862155,1.24262,2025-10-10T14:25:32.524548,MARKET,Currenex,6390
TRD000851,TITAN_EQ_008,USDCHF,BUY,1124631,0.8349,2025-10-10T17:21:32.524548,MARKET,EBS,-763
TRD000852,NOVA_MACRO_045,AUDUSD,BUY,2198654,0.70145,2025-10-10T19:24:32.524548,MARKET,EBS,2754
TRD000853,SUMMIT_ADVISORS_051,AUDUSD,BUY,4825555,0.70157,2025-10-10T19:28:32.524548,LIMIT,Hotspot,3540
TRD000854,APEX_TRADING_089,AUDUSD,SELL,4033602,0.70154,2025-10-10T19:44:32.524548,LIMIT,Currenex,8052
TRD000855,ZEUS_COMM_019,OIL,BUY,3366130,82.88554,2025-10-11T08:33:32.524548,LIMIT,Hotspot,6428
TRD000856,ACME_FX_023,USDJPY,SELL,2381813,145.60641,2025-10-11T08:45:32.524548,LIMIT,EBS,-835
TRD000857,ATLAS_BOND_012,EURUSD,BUY,5504015,1.07859,2025-10-11T08:49:32.524548,MARKET,Hotspot,5141
TRD000858,ROCKFORD_TRUST_088,USDJPY,BUY,1073700,145.55397,2025-10-11T10:01:32.524548,LIMIT,EBS,1978
TRD000859,NEXUS_CAPITAL_017,GBPUSD,SELL,3556139,1.24218,2025-10-11T11:56:32.524548,LIMIT,Hotspot,-2126
TRD000860,ATLAS_BOND_012,AUDUSD,BUY,3415130,0.70152,2025-10-11T12:35:32.524548,MARKET,EBS,-2123
TRD000861,SUMMIT_ADVISORS_051,AUDUSD,SELL,3293541,0.70137,2025-10-11T12:42:32.524548,MARKET,LMAX,-2173
TRD000862,SENTINEL_ASSETS_067,GBPUSD,SELL,1542252,1.24235,2025-10-11T13:09:32.524548,LIMIT,Currenex,-1795
TRD000863,APEX_TRADING_089,AUDUSD,SELL,4635560,0.70156,2025-10-11T13:38:32.524548,LIMIT,Hotspot,8283
TRD000864,ROCKFORD_TRUST_088,USDJPY,SELL,1487349,145.55559,2025-10-11T14:01:32.524548,MARKET,EBS,1558
TRD000865,MERIDIAN_FUND_052,AUDUSD,SELL,3244231,0.70152,2025-10-11T15:09:32.524548,MARKET,Currenex,2218
TRD000866,ZEUS_COMM_019,OIL,BUY,3885896,82.8954,2025-10-11T15:18:32.524548,LIMIT,LMAX,2424
TRD000867,TITAN_EQ_008,USDJPY,SELL,1134468,145.55651,2025-10-11T15:24:32.524548,LIMIT,EBS,1969
TRD000868,MERIDIAN_FUND_052,AUDUSD,BUY,4932944,0.70145,2025-10-11T15:51:32.524548,MARKET,Hotspot,9768
TRD000869,VANGUARD_MARKETS_078,EURUSD,SELL,3545275,1.07834,2025-10-11T17:08:32.524548,LIMIT,Hotspot,2700
TRD000870,MERIDIAN_FUND_052,USDJPY,BUY,4386386,145.542,2025-10-11T17:39:32.524548,LIMIT,Currenex,-5573
TRD000871,NEXUS_CAPITAL_017,AUDUSD,SELL,3882315,0.70152,2025-10-11T17:44:32.524548,MARKET,Hotspot,-3734
TRD000872,SUMMIT_ADVISORS_051,GBPUSD,SELL,3495131,1.24233,2025-10-11T17:47:32.524548,MARKET,Hotspot,-1603
TRD000873,VANGUARD_MARKETS_078,USDJPY,SELL,4929585,145.58578,2025-10-11T18:00:32.524548,MARKET,EBS,7579
TRD000874,ZEUS_COMM_019,GOLD,SELL,2144548,1837.42698,2025-10-11T19:30:32.524548,MARKET,Currenex,2172
TRD000875,SUMMIT_ADVISORS_051,AUDUSD,BUY,3399806,0.70173,2025-10-11T19:52:32.524548,MARKET,Hotspot,-2805
TRD000876,NEXUS_CAPITAL_017,AUDUSD,SELL,2670057,0.70155,2025-10-12T08:24:32.524548,LIMIT,Currenex,3480
TRD000877,STERLING_FX_041,EURUSD,SELL,1456249,1.07836,2025-10-12T09:58:32.524548,MARKET,Currenex,-792
TRD000878,SUMMIT_ADVISORS_051,GBPUSD,BUY,4025074,1.2422,2025-10-12T12:13:32.524548,LIMIT,LMAX,3466
TRD000879,SENTINEL_ASSETS_067,GBPUSD,BUY,811896,1.24211,2025-10-12T14:36:32.524548,LIMIT,LMAX,-327
TRD000880,SUMMIT_ADVISORS_051,GBPUSD,SELL,3682184,1.24247,2025-10-12T14:43:32.524548,MARKET,Hotspot,2115
TRD000881,PHOENIX_CAPITAL_031,EURUSD,BUY,5445999,1.07828,2025-10-12T14:45:32.524548,MARKET,EBS,-6057
TRD000882,ROCKFORD_TRUST_088,EURUSD,BUY,1875797,1.07821,2025-10-12T14:50:32.524548,MARKET,EBS,1890
TRD000883,STERLING_FX_041,USDJPY,BUY,2265703,145.56797,2025-10-12T15:50:32.524548,MARKET,EBS,2772
TRD000884,VANGUARD_MARKETS_078,GBPUSD,SELL,4526419,1.24197,2025-10-12T15:55:32.524548,LIMIT,Currenex,-4551
TRD000885,ACME_FX_023,USDJPY,SELL,3884925,145.59033,2025-10-12T16:00:32.524548,MARKET,Currenex,-1282
TRD000886,ATLAS_BOND_012,EURUSD,SELL,3627384,1.07821,2025-10-12T16:02:32.524548,MARKET,EBS,3574
TRD000887,HORIZON_GLOBAL_056,GBPUSD,BUY,3412592,1.24228,2025-10-12T16:52:32.524548,LIMIT,Hotspot,4910
TRD000888,QUANTUM_FINANCE_015,GBPUSD,SELL,1111890,1.2424,2025-10-12T18:20:32.524548,MARKET,LMAX,-794
TRD000889,PINNACLE_WEALTH_064,EURUSD,BUY,4001835,1.07814,2025-10-12T19:27:32.524548,MARKET,Currenex,7842
TRD000890,OLYMPUS_VENTURES_024,SPX,SELL,1797714,5190.56427,2025-10-12T19:35:32.524548,MARKET,Currenex,2617
